acc;t
12.610716;10.066858
12.613259;10.067853
12.613393; 10.06886
12.609876;10.069858
 12.59991;10.070858
12.592828;10.071864
12.599752;10.072861
12.596734;10.073877
12.587851;10.074862
12.593144;10.075859
12.593241;10.076856
12.596515;10.077857
12.597026;10.078859
12.597123;10.079858
12.567468;10.080858
12.566275;10.081868
12.569476;10.082873
12.575146;10.083867
12.567857;10.084875
12.562552;10.085854
12.571983;10.086859
 12.56602; 10.08786
12.566178;10.088857
12.556151;10.089859
12.546477;10.090857
12.548314;10.091862
12.552549;10.092871
12.540782;10.093859
12.548521;10.094854
12.552792;10.095871
12.549908;10.096855
12.553255;10.097855
12.554959;10.098862
12.573759; 10.09985
12.579247;10.100856
12.581839;10.101864
12.581134;10.102867
12.575731;10.103858
12.578408;10.104858
12.577252;10.105858
12.580793;10.106878
12.584127; 10.10785
12.587121;10.108861
12.594677;10.109853
12.628665;10.110857
12.626097;10.111868
12.623663;10.112879
12.627509;10.113875
12.621765;10.114866
12.615449;10.115861
12.624004;10.116857
12.630161;10.117876
12.632839;10.118857
12.644253; 10.11986
12.661532;10.120858
12.660425;10.121879
12.656653;10.122873
12.654596;10.123854
12.660389;10.124857
 12.66309;10.125862
12.662968;10.126858
12.658648; 10.12786
12.663431;10.128877
12.647648;10.129873
12.642634;10.130877
12.639239;10.131875
12.644265;10.133031
 12.64637;10.133864
 12.64418;10.134854
12.647976;10.135859
12.649911;10.136856
12.639288;10.137851
12.656227;10.138851
12.623347; 10.13986
12.598815;10.140861
12.598657;10.141865
  12.5989;10.142869
 12.60137;10.143861
12.599922;10.144863
12.596235;10.145858
12.598462;10.146853
12.596235;10.147853
12.596539;10.148861
12.559875;10.149854
12.545893;10.150863
12.541573;10.151856
12.554715;10.152864
 12.54941;10.153871
12.552817;10.154864
12.542571;10.155851
12.543033;10.156853
12.549677;10.157854
12.538616;10.158852
12.549288;10.159862
12.542194;10.160856
12.538312;10.161866
12.545503;10.162868
12.535781;10.163858
12.538153;10.164871
12.537837; 10.16586
12.545102;10.166854
12.541889;10.167855
 12.54307;10.168852
12.542583;10.169854
12.560629;10.170857
 12.56675;10.171875
12.566641; 10.17287
12.573236;10.173856
12.562126;10.174854
12.568928;10.175869
12.569391;10.176854
12.557879;10.177858
12.561238;10.178855
12.624333; 10.17986
12.623663; 10.18085
12.619368;10.181859
12.623043;10.182864
12.619112;10.183864
12.613223;10.184858
12.621899; 10.18586
12.618212;10.186876
12.615875;10.187864
12.597233;10.188849
12.647368;10.189862
12.651639;10.190856
12.655412;10.191858
12.657346;10.192865
12.661313;10.193858
12.657918;10.194862
12.657091;10.195856
12.655898;10.196849
12.661228;10.197869
12.674431; 10.19885
12.659987;10.199854
12.654949;10.200848
12.663504;10.201876
12.654669;10.202874
 12.66522;10.203857
12.659865;10.204856
12.663626;10.205858
12.652698;10.206857
12.656653;10.207854
12.659062; 10.20887
12.612614;10.209857
 12.61495;10.210858
12.623469;10.211863
12.618784;10.212869
12.620901;10.213857
12.620512; 10.21485
12.625136;10.215853
12.622909;10.216859
12.623663;10.217856
12.621631;10.218853
12.616094;10.219869
12.594884;10.220851
12.595383;10.221861
12.594945;10.222866
12.593838;10.223857
12.593606;10.224853
12.593862;10.225855
12.594373;10.226854
12.600518;10.227862
 12.59385;10.228847
12.592621; 10.22985
12.591246;10.230869
12.589189;10.231864
12.588131;10.232864
12.591246;10.233884
12.589786;10.234855
12.583774;10.235857
 12.58998;10.236857
12.595541;10.237851
12.585052;10.238865
12.562211;10.239853
12.583068;10.240857
12.583506;10.241881
12.580014;10.242864
12.582618;10.243855
12.581292;10.244852
12.583993;10.245854
12.579856;10.246858
12.577446;10.247851
12.585989;10.248851
12.572287;10.249867
 12.57528; 10.25085
12.580233;10.251864
12.580014;10.252876
 12.57932;10.253856
12.580598;10.254855
12.578931;10.255854
12.583068;10.256853
12.581912;10.257852
12.591027;10.258851
12.588569;10.259856
12.584687;10.260856
12.593035;10.261862
12.592791;10.262862
12.587011;10.263866
12.590917;10.264863
12.591416;10.265852
12.588642;10.266861
12.590357;10.267856
12.585843;10.268859
12.590406;10.269851
12.611896;10.270851
12.608051;10.271861
12.605386;10.272864
12.606335;10.273851
12.603658;10.274866
12.600786;10.275853
12.600896;10.276847
12.609316;10.277852
12.602709; 10.27886
12.636282;10.279859
12.612772; 10.28085
12.614756;10.281859
12.619794;10.282867
12.619514;10.283863
12.623469;10.284852
12.625002;10.285866
12.622337;10.286857
12.630076;10.287854
12.621826; 10.28885
12.631634;10.289853
12.645689;10.290854
12.643292;10.291867
12.646224; 10.29286
12.641247;10.293859
12.639799;10.294852
12.647076;10.295849
12.638923;10.296861
12.639045;10.297853
12.648244;10.298854
12.639008;10.299856
12.636733; 10.30085
12.629516;10.301856
12.634786;10.302862
12.636282; 10.30385
12.631403;10.304862
12.634299;10.305858
12.642257;10.306852
12.634567;10.307868
12.650909;10.308853
 12.60799;10.309859
12.602234;10.310849
12.602855;10.311856
12.603086;10.312864
12.607479;10.313858
12.608355;10.314848
12.600178;10.315857
12.600129;10.316852
12.601577;10.317856
12.587972;10.318868
 12.55912;10.319853
12.560082;10.320851
12.563939;10.321871
12.564036;10.322863
12.563428;10.323863
12.565983;10.324857
12.565947;10.325851
12.563939;10.326857
12.565594;10.327854
12.577592;10.328852
12.565387;10.329866
12.563464;10.330849
12.562369;10.331858
12.566202;10.332861
12.562686;10.333915
12.562795;10.334856
12.564049;10.335851
 12.56052;10.336852
12.567358; 10.33786
12.566239;10.338846
12.584906; 10.33986
12.578091;10.340866
12.570462;10.341862
12.576242;10.342862
12.578894;10.343858
12.573565;10.344844
12.578432;10.345846
12.571922;10.346848
12.581024;10.347849
12.586439;10.348857
12.604218;10.349849
12.604364;10.350851
12.601626;10.351868
12.608112; 10.35286
12.613064;10.353849
12.610193;10.354857
12.610667;10.355847
 12.60754;10.356851
12.607759;10.357849
12.618601;10.358847
12.638801;10.359854
12.641235;10.360845
12.645786;10.361857
12.646918;10.362874
 12.64087;10.363852
12.638692; 10.36485
12.642099; 10.36585
12.637402; 10.36685
12.647429;10.367848
12.633423;10.368854
12.610278;10.369858
12.604303;10.370858
12.615875;10.371856
12.610728;10.372855
12.606359;10.373867
12.606797;10.374852
12.604607;10.375853
 12.61186;10.376854
12.612444;10.377857
12.611373;10.378849
12.614318;10.379849
12.611847;10.380848
 12.60681;10.381861
12.610083;10.382858
12.610497;10.383856
12.610959;10.384869
12.611142;10.385852
12.614585;10.386854
12.614196;10.387853
 12.60485;10.388853
12.608525;10.389853
12.610618;10.390851
12.614014;10.391857
12.611373;10.392861
12.602806; 10.39385
 12.61175;10.394855
12.610862;10.395866
12.603804;10.396855
12.615425;10.397851
12.608282;10.398849
12.618844;10.399853
12.618784;10.400849
12.616143;10.401856
12.615875;10.402861
12.618394;10.403859
12.612894; 10.40485
12.617287;10.405851
12.622726;10.406867
12.627302;10.407854
12.627533;10.408856
12.603548;10.409853
12.601419;10.410847
 12.60238;10.411862
12.605751;10.412871
12.599654;10.413857
12.603317;10.414859
12.598133;10.415851
12.605812;10.416859
12.604911;10.417868
12.568125;10.418854
12.551636; 10.41985
 12.55777;10.420863
12.550687;10.421858
12.555202;10.422861
12.548424;10.423855
12.550821;10.424848
12.552805;10.425855
12.556857;10.426861
12.553802;10.427852
12.557076;10.428871
12.569476;10.429855
12.562442;10.430848
12.561627;10.431857
12.557709;10.432863
12.561031;10.433949
12.560921;10.434859
12.562089;10.435852
12.560994;10.436861
12.562978;10.437847
12.584115; 10.43885
12.594726;10.439866
12.588325;10.440855
12.594702;10.441857
12.591221;10.442868
12.594677;10.443853
12.588362;10.444854
12.594227;10.445857
12.597476;10.446857
12.597342;10.447862
12.621899;10.448849
12.646017; 10.44985
12.635297;10.450869
12.646042;10.451857
12.643292;10.452863
12.651286;10.453849
12.649924;10.454853
 12.64721;10.455853
12.642318;10.456855
12.641734;10.457847
12.654925;10.458861
12.671389;10.459853
12.672436;10.460856
 12.67796;10.461868
12.665573;10.462874
12.670124;10.463849
12.678338;10.464856
12.672229;10.465855
12.677303;10.466851
12.674164;10.467852
 12.64143;10.468851
12.636428;10.469855
12.638753;10.470855
12.632693;10.471857
12.633617; 10.47287
12.631098;10.473853
 12.63139;10.474849
12.633386; 10.47586
12.636891;10.476849
12.630527;10.477853
12.599399;10.478852
12.571338;10.479856
12.572068;10.480865
12.576388;10.481862
12.571313;10.482863
12.572116;10.483873
12.571106;10.484855
12.571545;10.485852
12.569427;10.486851
12.569269;10.487853
12.544907; 10.48885
12.518002;10.489855
12.528552; 10.49086
12.521178;10.491863
12.518404; 10.49287
12.526897;10.493854
12.524561;10.494871
12.513427;10.495852
12.526325;10.496852
12.517029;10.497853
12.541549;10.498853
12.548813;10.499855
 12.54268;10.500861
12.546051;10.501858
12.546294;10.502862
12.546599;10.503853
12.550298;10.504855
12.551174;10.505867
12.552464;10.506857
12.550687;10.507854
12.568746;10.508856
12.585965;10.509859
12.584687;10.510849
12.583385;10.511855
12.584881;10.512868
12.586609;10.513854
12.583969;10.514852
12.588678;10.515857
12.581681;10.516873
12.588337; 10.51786
12.628896;10.518855
12.634518;10.519857
12.638558;10.520854
12.638923;10.521862
12.633897;10.522868
12.639118;10.523855
12.638461; 10.52486
12.639069;10.525852
12.639264;10.526854
12.632693;10.527869
12.656641;10.528857
12.661812;10.529852
12.658429;10.530854
12.665049;10.531864
12.666899;10.532868
12.674237;10.533854
12.665426;10.534963
12.665779;10.535869
12.672204;10.536855
12.671073;10.537853
12.653659;10.538871
12.645543;10.539856
12.644009;10.540855
12.645299;10.541862
12.647903;10.542866
12.640894;10.543853
12.636221;10.544859
12.635345;10.545853
12.637645;10.546861
12.627363;10.547856
12.623152;10.548856
 12.60642;10.549868
12.606274;10.550859
12.605301;10.551859
 12.60788;10.552862
12.611616; 10.55386
12.615291;10.554859
12.600701;10.555857
12.613673;10.556849
12.619684;10.557864
12.585101;10.558853
12.583129;10.559852
12.588812;10.560875
12.587899;10.561863
12.589834;10.562871
12.588483;10.563852
12.585247;10.564861
12.589737;10.565856
12.588131; 10.56686
12.588021;10.567856
12.580233;10.568864
12.570851;10.569858
 12.57696;10.570857
 12.57758;10.571875
12.572056;10.572868
12.578043;10.573856
12.579904;10.574853
12.578785;10.575856
12.579442;10.576854
12.595505;10.577854
12.562795;10.578859
 12.57932;10.579854
12.581243;10.580861
12.581413;10.581863
12.568977;10.582879
12.578371;10.583863
12.577008;10.584859
12.569172;10.585852
12.584103;10.586857
12.598644;10.587851
12.592037;10.588854
12.586695;10.589857
12.581815;10.590861
12.584553;10.591865
12.587364;10.592865
12.581608;10.593871
 12.58375;10.594856
  12.5833;10.595864
12.583847;10.596859
12.583336;10.597857
12.595809; 10.59886
12.603475;10.599853
12.598133;10.600858
12.591818;10.601861
12.603013;10.602873
12.601528;10.603872
12.598863; 10.60487
12.599727;10.605856
12.602648;10.606854
12.597732;10.607856
12.586914;10.608853
12.599022;10.609853
 12.60552;10.610857
12.595383;10.611866
12.604181;10.612871
12.599983;10.613876
12.602989;10.614867
12.599362;10.615877
12.609256;10.616863
12.620877;10.617859
12.602015; 10.61886
12.616253;10.619858
12.621789; 10.62086
12.621716;10.621865
12.615583;10.622868
12.622872;10.623854
12.610813;10.624856
12.620256;10.625861
12.623128;10.626874
12.620852; 10.62786
 12.61708;10.628864
12.624588;10.629861
12.620791;10.630858
12.616788;10.631866
12.621035;10.632868
12.622702;10.633858
12.618735; 10.63505
12.616751;10.635864
12.621461;10.636851
12.637463;10.637879
12.597586;10.638857
12.608757;10.639861
12.607856;10.640865
12.612699;10.641865
12.608331; 10.64287
12.609694;10.643858
12.604327;10.644856
 12.60541;10.645867
12.617056;10.646862
12.628847;10.647861
12.580939;10.648872
12.586622;10.649859
12.586171;10.650858
12.581292;10.651869
12.584821;10.652873
12.582302;10.653863
12.585393;10.654861
12.583811;10.655862
12.587303;10.656865
12.570924;10.657865
12.561031;10.658859
12.566835;10.659873
 12.56198; 10.66086
12.561189;10.661871
12.562272;10.662873
12.558548;10.663858
12.558354;10.664862
12.553182;10.665863
12.562041; 10.66686
12.556492;10.667871
12.560678; 10.66886
12.566896;10.669862
12.557027;10.670875
12.561773;10.671868
12.564049;10.672868
12.564754;10.673859
12.565265;10.674861
 12.56125;10.675864
   12.564;10.676858
12.563976;10.677866
12.592755;10.678866
12.594836;10.679859
12.599046;10.680861
 12.59671;10.681881
  12.5966;10.682872
12.598936;10.683863
12.594483;10.684861
12.597075;10.685863
12.593424;10.686865
12.612213;10.687863
12.630551;10.688862
12.622276;10.689866
12.625051;10.690861
12.625671; 10.69187
12.617104;10.692877
12.622398;10.693862
12.629419;10.694863
12.624661;10.695863
12.630782; 10.69686
12.620779;10.697862
12.628275;10.698856
12.628044;10.699863
12.626596;10.700874
12.631171;10.701867
12.619477;10.702875
12.614172;10.703878
12.618552;10.704862
12.619222;10.705863
12.623761; 10.70686
12.617202;10.707866
12.601212;10.708863
12.598632;10.709862
12.602733; 10.71086
12.605629;10.711873
12.601516;10.712876
12.598961; 10.71386
12.603512;10.714875
12.598863;10.715868
12.598973;10.716866
12.591416;10.717864
12.600092;10.718856
12.610521;10.719866
12.600092;10.720864
12.604254;10.721868
12.595371; 10.72287
12.604498;10.723868
12.599654;10.724866
 12.59918; 10.72588
12.599922;10.726862
12.610923;10.727862
12.622288;10.728866
12.618905;10.729862
12.622483;10.730866
12.620901; 10.73188
12.617774;10.732885
12.619319;10.733869
12.614634;10.734865
12.618175;10.736017
12.618041;10.736878
 12.61057;10.737867
12.612711;10.738869
12.607649; 10.73986
12.609645;10.740871
12.613624;10.741871
 12.60872;10.742876
12.610777;10.743866
12.610278;10.744873
12.612638;10.745872
12.606152;10.746863
12.599374;10.747884
12.584054;10.748862
 12.57668;10.749868
12.584991;10.750864
12.578177;10.751874
12.580549;10.752877
12.578675;10.753862
12.577556;10.754869
12.574733;10.755875
12.580464;10.756858
12.554983;10.757864
12.548083; 10.75888
12.545662;10.759865
12.545175;10.760866
12.545321;10.761873
12.546903;10.762877
12.542668; 10.76387
12.544214;10.764877
12.548168;10.765868
12.549775;10.766877
12.564024; 10.76786
12.561883;10.768865
 12.55676;10.769881
 12.56187;10.770871
12.557976;10.771876
12.562978; 10.77288
12.567334;10.773868
12.564304;10.774864
12.564146;10.775869
12.563039;10.776871
12.573199;10.777875
12.599411;10.778875
12.602697;10.779868
12.604035;10.780887
12.609377;10.781883
 12.60148; 10.78288
12.601979;10.783863
12.600397;10.784869
 12.60451;10.785867
12.600299;10.786866
12.597951;10.787869
12.651846; 10.78887
12.650921;10.789869
12.649157;10.790874
12.643425;10.791885
12.649997;10.792883
12.650544;10.793867
12.648329;10.794876
12.652309;10.795871
 12.64704;10.796864
12.656032;10.797867
12.664879;10.798865
12.668396; 10.79987
12.669515;10.800863
12.668018; 10.80187
12.664623;10.802889
 12.66522;10.803868
12.667726;10.804866
12.661654;10.805872
12.668566;10.806868
12.655509;10.807868
 12.62022;10.808865
12.620232;10.809871
12.615121;10.810876
 12.61579;10.811873
12.619368;10.812886
 12.62084;10.813881
12.613393; 10.81487
12.620767; 10.81587
12.623627; 10.81687
12.592949; 10.81788
 12.55979;10.818866
12.561968;10.819871
12.554691;10.820876
12.546234;10.821883
12.560094;10.822883
 12.55143;10.823869
12.558633;10.824888
12.553754;10.825866
12.561311;10.826871
12.536121;10.827866
12.525449;10.828868
12.526313;10.829867
12.527688;10.830873
12.520484;10.831878
 12.52186;10.832884
12.529514;10.833866
12.524001;10.834875
 12.53095;10.835886
12.534661;10.837051
 12.54627; 10.83788
 12.54975;10.838871
12.553583;10.839873
12.552805;10.840862
12.557417;10.841874
12.551953;10.842882
12.552294;10.843872
12.552148;10.844868
12.554776; 10.84587
  12.5562;10.846887
12.564523;10.847876
12.603609;10.848872
12.596466; 10.84987
12.603122;10.850873
12.609353;10.851881
12.601175;10.852889
12.603098;10.853874
12.601991;10.854884
12.608392;10.855868
12.605775;10.856871
12.624491;10.857886
12.648926; 10.85887
 12.64665;10.859879
12.643705;10.860874
12.639178;10.861882
 12.64216;10.862883
12.638594;10.863873
12.637073;10.864867
12.637743; 10.86588
12.642732;10.866868
  12.6471;10.867881
12.648926;10.868888
12.649206;10.869881
12.649571; 10.87087
12.652041;10.871885
12.651712;10.872881
12.649461;10.873875
12.649279;10.874872
12.653915;10.875876
12.649169;10.876884
12.655704;10.877877
 12.63565;10.878877
12.637998;10.879895
12.634676;10.880879
12.642196;10.881879
12.639398;10.882888
12.635394;10.883878
12.641028;10.884878
12.635284;10.885876
12.638022;10.886872
12.620451;10.887882
12.613636;10.888872
12.609925;10.889876
12.617214;10.890894
12.607941;10.891885
12.611908;10.892884
 12.61091;10.893876
12.605568;10.894873
12.614366;10.895885
12.601419;10.896871
12.609487;10.897881
12.592803;10.898882
12.588556;10.899885
12.598839;10.900874
12.591136;10.901896
12.594726;10.902883
12.594142;10.903879
12.590637;10.904877
12.593083;10.905876
12.588398;10.906877
12.591964;10.907888
12.589238;10.908881
12.579576; 10.90988
12.578201;10.910885
12.580464;10.911882
12.572591;  10.9129
12.581231; 10.91388
12.580002;10.914882
12.584796;10.915878
12.571545;10.916886
12.581267;10.917878
12.568259;10.918876
12.566142;10.919878
12.571155;10.920891
12.577264;10.921888
12.573053;10.922888
  12.5695;10.923899
 12.57292;10.924875
12.570535;10.925882
12.569634; 10.92689
12.582679;10.927881
12.585052; 10.92887
12.584711;10.929881
12.581413;10.930876
12.586536;10.931889
12.584614;10.932888
12.586549;10.933882
12.583433;10.934896
12.583677;10.935882
12.579357;10.936878
12.586962; 10.93807
12.594823;10.938886
12.588788; 10.93988
12.588629;10.940876
12.594836;10.941883
12.591501;10.942893
12.593509;10.943877
12.591927;10.944882
12.599155;10.945894
12.594799;10.946881
 12.62258; 10.94788
12.634323;10.948877
12.629468;10.949881
12.629967;10.950882
12.628239;10.951892
12.635175;10.952901
12.631451;10.953882
12.623116;10.954881
12.629322;10.955888
12.609377;10.956894
12.644156;10.957887
12.630977;10.958878
12.629504;10.959889
 12.62858; 10.96088
12.629809;10.961891
12.629784;10.962897
 12.62628;10.963885
12.628287;10.964888
12.631111;10.965879
12.639373;10.966881
12.632863;10.967898
12.626219;10.968883
12.634591;10.969881
12.631062;10.970882
12.625002;10.971888
12.636258;  10.9729
12.625002; 10.97389
12.631476;10.974885
12.629577;10.975886
12.611349;10.976879
12.625562;10.977882
 12.60726;10.978894
12.610022;10.979887
12.609633;10.980889
12.614342;10.981894
12.604315;10.982891
12.609085;10.983881
12.611422;10.984881
12.612054;10.985885
12.613563;10.986888
12.572457; 10.98789
12.572615; 10.98888
 12.57427;10.989896
12.577093;10.990884
12.582849;10.991892
12.579296;10.992898
12.575439; 10.99389
12.576558; 10.99488
12.576595; 10.99588
12.576619; 10.99689
12.570802;10.997891
12.568381;10.998882
12.569865; 10.99988
12.564195;  11.0009
12.567614; 11.00189
12.565472; 11.00289
12.566215;11.003884
12.573297;11.004889
12.562211;11.005889
12.586062;11.006886
12.579637;11.007881
12.571605;11.008889
12.573504;11.009887
12.582728;11.010885
12.578116;11.011898
12.581547;  11.0129
12.574015;11.013887
12.584942;11.014887
12.577507;11.015887
12.585806;11.016883
12.573346;11.017886
12.586658;11.018883
12.593278;11.019895
12.579515;11.020888
12.582277;11.021887
12.587291;11.022902
12.584529;11.023885
12.587194;11.024882
12.582363;11.025886
12.581559;11.026886
12.613247;11.027887
12.613734;11.028883
12.619733;11.029887
12.619514;11.030894
12.616058;11.031892
12.619039;11.032895
 12.61158;11.033901
12.615157;11.034899
12.616009;11.035882
12.636501;11.036881
12.622483;11.038078
 12.63122; 11.03889
12.632972;11.039883
12.629626;11.040881
12.628884;11.041893
12.633885;11.042897
12.630867;11.043888
12.633082;11.044907
12.628896;11.045893
12.652698;11.046886
12.617457;11.047886
12.628458;11.048889
